PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Lovell, AM; Stokes, CR; Jamieson, SSR				Lovell, A. M.; Stokes, C. R.; Jamieson, S. S. R.			Sub-decadal variations in outlet glacier terminus positions in Victoria Land, Oates Land and George V Land, East Antarctica (1972-2013)	ANTARCTIC SCIENCE																Stokes, Chris/A-1957-2011	Stokes, Chris/0000-0003-3355-1573												0954-1020	1365-2079				OCT	2017	29	5					468	483		10.1017/S0954102017000074								WOS:000412678800009						
J	Nair, T; James, L; Rao, CV; Prasad, AVV; Krishna, BG; Dadhwal, VK				Nair, Thara; James, Latha; Rao, C. V.; Prasad, A. V. V.; Krishna, B. Gopala; Dadhwal, V. K.			A Study on the Delineation of Coral Reefs in Andaman and Lakshadweep Islands Using RISAT-1 Data	JOURNAL OF THE INDIAN SOCIETY OF REMOTE SENSING																													0255-660X	0974-3006				OCT	2017	45	5					873	885		10.1007/s12524-016-0634-x								WOS:000413689600014						
J	Mehler, K; Burlakova, LE; Karatayev, AY; Biesinger, Z; Bruestle, E; Valle-Levinson, A; Castiglione, C; Gorsky, D				Mehler, K.; Burlakova, L. E.; Karatayev, A. Y.; Biesinger, Z.; Bruestle, E.; Valle-Levinson, A.; Castiglione, C.; Gorsky, D.			Integrating remote sensing and species distribution modelling to predict benthic communities in a Great Lakes connecting channel	RIVER RESEARCH AND APPLICATIONS																													1535-1459	1535-1467				OCT	2017	33	8					1336	1344		10.1002/rra.3169								WOS:000412518100011						
J	Purkis, S; Rivers, J; Strohmenger, CJ; Warren, C; Yousif, R; Ramirez, L; Riegl, B				Purkis, Sam; Rivers, John; Strohmenger, Christian J.; Warren, Christopher; Yousif, Ruqaiya; Ramirez, Luis; Riegl, Bernhard			Complex interplay between depositional and petrophysical environments in Holocene tidal carbonates (Al Ruwais, Qatar)	SEDIMENTOLOGY																													0037-0746	1365-3091				OCT	2017	64	6					1646	1675		10.1111/sed.12368								WOS:000408921900008						
J	Santora, JA; Hazen, EL; Schroeder, ID; Bograd, SJ; Sakuma, KM; Field, JC				Santora, Jarrod A.; Hazen, Elliott L.; Schroeder, Isaac D.; Bograd, Steven J.; Sakuma, Keith M.; Field, John C.			Impacts of ocean climate variability on biodiversity of pelagic forage species in an upwelling ecosystem	MARINE ECOLOGY PROGRESS SERIES																													0171-8630	1616-1599				SEP 29	2017	580						205	220		10.3354/meps12278								WOS:000419091500013						
J	Derimian, Y; Choel, M; Rudich, Y; Deboudt, K; Dubovik, O; Laskin, A; Legrand, M; Damiri, B; Koren, I; Unga, F; Moreau, M; Andreae, MO; Karnieli, A				Derimian, Yevgeny; Choel, Marie; Rudich, Yinon; Deboudt, Karine; Dubovik, Oleg; Laskin, Alexander; Legrand, Michel; Damiri, Bahaiddin; Koren, Ilan; Unga, Florin; Moreau, Myriam; Andreae, Meinrat O.; Karnieli, Arnon			Effect of sea breeze circulation on aerosol mixing state and radiative properties in a desert setting	ATMOSPHERIC CHEMISTRY AND PHYSICS																Andreae, Meinrat/B-1068-2008; Koren, Ilan/K-1417-2012; Laskin, Alexander/I-2574-2012	Andreae, Meinrat/0000-0003-1968-7925; Koren, Ilan/0000-0001-6759-6265; Laskin, Alexander/0000-0002-7836-8417; MOREAU, Myriam/0000-0003-4720-4994; Rudich, Yinon/0000-0003-3149-0201												1680-7316	1680-7324				SEP 25	2017	17	18					11331	11353		10.5194/acp-17-11331-2017								WOS:000411585900005						
J	Long, JS; Hu, CM; Robbins, LL; Byrne, RH; Paul, JH; Wolny, JL				Long, Jacqueline S.; Hu, Chuanmin; Robbins, Lisa L.; Byrne, Robert H.; Paul, John H.; Wolny, Jennifer L.			Optical and biochemical properties of a southwest Florida whiting event	ESTUARINE COASTAL AND SHELF SCIENCE																	Long, Jacqueline/0000-0001-5880-0009												0272-7714	1096-0015				SEP 5	2017	196						258	268		10.1016/j.ecss.2017.07.017								WOS:000411302000024						
J	Cui, C; Li, Y; Liu, BX; Li, GN				Cui, Can; Li, Ying; Liu, Bingxin; Li, Guannan			A New Endmember Preprocessing Method for the Hyperspectral Unmixing of Imagery Containing Marine Oil Spills	ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION																	LIU, Bingxin/0000-0001-9835-9983												2220-9964					SEP	2017	6	9							286	10.3390/ijgi6090286								WOS:000416386100027						
J	Kammerer, AJ; Hackett, EE				Kammerer, Andrew J.; Hackett, Erin E.			Use of Proper Orthogonal Decomposition for Extraction of Ocean Surface Wave Fields from X-Band Radar Measurements of the Sea Surface	REMOTE SENSING																													2072-4292					SEP	2017	9	9							881	10.3390/rs9090881								WOS:000414138700011						
J	Lara, C; Saldias, GS; Westberry, TK; Behrenfeld, MJ; Broitman, BR				Lara, Carlos; Saldias, Gonzalo S.; Westberry, Toby K.; Behrenfeld, Michael J.; Broitman, Bernardo R.			First assessment of MODIS satellite ocean color products (OC3 and nFLH) in the Inner Sea of Chiloe, northern Patagonia	LATIN AMERICAN JOURNAL OF AQUATIC RESEARCH					4th Congress of Physical, Meteorological and Clinical Oceanography	NOV 18-20, 2015	Valparaiso, CHILE																						0718-560X	0717-7178				SEP	2017	45	4					822	827		10.3856/vol45-issue4-fulltext-18								WOS:000410546100018						
J	Bukin, OA; Mayor, AY; Proschenko, DY; Bukin, IO; Bolotov, VV; Chekhlenok, AA; Mun, SA				Bukin, O. A.; Mayor, A. Yu.; Proschenko, D. Yu.; Bukin, I. O.; Bolotov, V. V.; Chekhlenok, A. A.; Mun, S. A.			Laser Spectroscopy Methods in the Development of Laser Sensor Elements for Underwater Robotics	ATMOSPHERIC AND OCEANIC OPTICS																Mayor, Aleksandr/Q-3232-2016	Mayor, Aleksandr/0000-0002-3562-3078												0869-5695	2070-0393				SEP	2017	30	5					475	480		10.1134/S1024856017050049								WOS:000412015200012						
J	Marchese, C; Albouy, C; Tremblay, JE; Dumont, D; D'Ortenzio, F; Vissault, S; Belanger, S				Marchese, Christian; Albouy, Camille; Tremblay, Jean-Eric; Dumont, Dany; D'Ortenzio, Fabrizio; Vissault, Steve; Belanger, Simon			Changes in phytoplankton bloom phenology over the North Water (NOW) polynya: a response to changing environmental conditions	POLAR BIOLOGY																	Dumont, Dany/0000-0003-4107-1799												0722-4060	1432-2056				SEP	2017	40	9					1721	1737		10.1007/s00300-017-2095-2								WOS:000410258900003						
J	Niu, MX; Wang, J				Niu Mingxiang; Wang Jun			Variation in the distribution of wintering anchovy Engraulis japonicus and its relationship with water temperature in the central and southern Yellow Sea	CHINESE JOURNAL OF OCEANOLOGY AND LIMNOLOGY																													0254-4059	1993-5005				SEP	2017	35	5					1134	1143		10.1007/s00343-017-6134-1								WOS:000410093300015						
J	Uz, SS; Busalacchi, AJ; Smith, TM; Evans, MN; Brown, CW; Hackert, EC				Uz, Stephanie Schollaert; Busalacchi, Antonio J.; Smith, Thomas M.; Evans, Michael N.; Brown, Christopher W.; Hackert, Eric C.			Interannual and Decadal Variability in Tropical Pacific Chlorophyll from a Statistical Reconstruction: 1958-2008	JOURNAL OF CLIMATE																Brown, Christopher/B-8213-2008; Smith, Thomas M./F-5626-2010	Brown, Christopher/0000-0002-9905-6391; Smith, Thomas M./0000-0001-7469-7849; Schollaert Uz, Stephanie/0000-0002-0937-1487												0894-8755	1520-0442				SEP	2017	30	18					7293	7315		10.1175/JCLI-D-16-0202.1								WOS:000408613400012						
J	Chen, T; Lu, SJ				Chen, Tao; Lu, Shijian			Subcategory-Aware Feature Selection and SVM Optimization for Automatic Aerial Image-Based Oil Spill Inspection	IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING																													0196-2892	1558-0644				SEP	2017	55	9					5264	5273		10.1109/TGRS.2017.2704107								WOS:000408346600034						
J	Carrasco, R; Horstmann, J; Seemann, J				Carrasco, Ruben; Horstmann, Jochen; Seemann, Jorg			Significant Wave Height Measured by Coherent X-Band Radar	IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING																Carrasco, Ruben/R-9738-2017	Carrasco, Ruben/0000-0003-0428-0698												0196-2892	1558-0644				SEP	2017	55	9					5355	5365		10.1109/TGRS.2017.2706067								WOS:000408346600042						
J	Zheng, GZ; Chen, F; Shen, YL				Zheng, Guizhou; Chen, Feng; Shen, Yonglin			Detecting the water depth of the South China Sea reef area from WorldView-2 satellite imagery	EARTH SCIENCE INFORMATICS																													1865-0473	1865-0481				SEP	2017	10	3					331	337		10.1007/s12145-017-0299-1								WOS:000407240900004						
J	Raimondi, V; Palombi, L; Lognoli, D; Masini, A; Simeone, E				Raimondi, Valentina; Palombi, Lorenzo; Lognoli, David; Masini, Andrea; Simeone, Emilio			Experimental tests and radiometric calculations for the feasibility of fluorescence LIDAR-based discrimination of oil spills from UAV	INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION																	Lognoli, David/0000-0002-2593-1712												0303-2434					SEP	2017	61						46	54		10.1016/j.jag.2017.04.012								WOS:000404313600005						
J	Konrad, S; Paduraru, P; Romero-Barrios, P; Henderson, SB; Galanis, E				Konrad, Stephanie; Paduraru, Peggy; Romero-Barrios, Pablo; Henderson, Sarah B.; Galanis, Eleni			Remote sensing measurements of sea surface temperature as an indicator of Vibrio parahaemolyticus in oyster meat and human illnesses	ENVIRONMENTAL HEALTH																													1476-069X					AUG 31	2017	16								92	10.1186/s12940-017-0301-x								WOS:000409137000001	28859689					
J	Xiong, YH; Zhang, XD; He, SY; Gray, DJ				Xiong, Yuanheng; Zhang, Xiaodong; He, Shuangyan; Gray, Deric J.			Re-examining the effect of particle phase functions on the remote-sensing reflectance	APPLIED OPTICS																													1559-128X	2155-3165				AUG 20	2017	56	24					6881	6888		10.1364/AO.56.006881								WOS:000407991500024	29048028					
J	Glienke, S; Kostinski, A; Fugal, J; Shaw, RA; Borrmann, S; Stith, J				Glienke, S.; Kostinski, A.; Fugal, J.; Shaw, R. A.; Borrmann, S.; Stith, J.			Cloud droplets to drizzle: Contribution of transition drops to microphysical and optical properties of marine stratocumulus clouds	GEOPHYSICAL RESEARCH LETTERS																													0094-8276	1944-8007				AUG 16	2017	44	15					8002	8010		10.1002/2017GL074430								WOS:000408379000050						
J	Ross, A; Holz, RE; Ackerman, SA				Ross, Alexa; Holz, Robert E.; Ackerman, Steven A.			Correlations of oriented ice and precipitation in marine midlatitude low clouds using collocated CloudSat, CALIOP, and MODIS observations	JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES																	Ackerman, Steven/0000-0002-4476-0269												2169-897X	2169-8996				AUG 16	2017	122	15					8056	8070		10.1002/2016JD026407								WOS:000408349500022						
J	Chennu, A; Faber, P; De'ath, G; de Beer, D; Fabricius, KE				Chennu, Arjun; Faeber, Paul; De'ath, Glenn; de Beer, Dirk; Fabricius, Katharina E.			A diver-operated hyperspectral imaging and topographic surveying system for automated mapping of benthic habitats	SCIENTIFIC REPORTS																	Fabricius, Katharina/0000-0001-7671-4358; de Beer, Dirk/0000-0001-5274-1781; Chennu, Arjun/0000-0002-0389-5589												2045-2322					AUG 2	2017	7								7122	10.1038/s41598-017-07337-y								WOS:000406816000007	28769060					
J	Callaghan, AH; Deane, GB; Stokes, MD				Callaghan, A. H.; Deane, G. B.; Stokes, M. D.			On the imprint of surfactant-driven stabilization of laboratory breaking wave foam with comparison to oceanic whitecaps	JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS																													2169-9275	2169-9291				AUG	2017	122	8					6110	6128		10.1002/2017JC012809								WOS:000410790600004						
J	Yan, YX; Zhang, ZQ; Wang, CL; Zhang, LL; Huang, YN; Zhang, JH				Yan, Youxi; Zhang, Zhongqiu; Wang, Chunling; Zhang, Leilei; Huang, Yingna; Zhang, Jihong			ANALYSIS OF RECENT COASTLINE EVOLUTION DUE TO MARINE RECLAMATION PROJECTS IN THE QINZHOU BAY	POLISH MARITIME RESEARCH																													1233-2585					AUG	2017	24				2		188	194		10.1515/pomr-2017-0082								WOS:000411490000025						
J	Kassi, AM; Bayraktar, H; Khan, SD; Kasi, AK				Kassi, Akhtar M.; Bayraktar, Huseyin; Khan, Shuhab D.; Kasi, Aimal K.			Recurring Emergence of the Mud Islands on Shelf of the Arabian Sea along the Makran Coast of Pakistan - Historical Perspective using Remote Sensing Techniques	JOURNAL OF THE GEOLOGICAL SOCIETY OF INDIA																													0016-7622	0974-6889				AUG	2017	90	2					201	208		10.1007/s12594-017-0700-1								WOS:000408991300011						
J	Bru, D; Lubac, B; Normandin, C; Robinet, A; Leconte, M; Hagolle, O; Martiny, N; Jamet, C				Bru, Driss; Lubac, Bertrand; Normandin, Cassandra; Robinet, Arthur; Leconte, Michel; Hagolle, Olivier; Martiny, Nadege; Jamet, Cedric			Atmospheric Correction of Multi-Spectral Littoral Images Using a PHOTONS/AERONET-Based Regional Aerosol Model	REMOTE SENSING																	Hagolle, Olivier/0000-0003-2358-0493												2072-4292					AUG	2017	9	8							814	10.3390/rs9080814								WOS:000408605600052						
J	Song, DM; Ding, YX; Li, XF; Zhang, B; Xu, MY				Song, Dongmei; Ding, Yaxiong; Li, Xiaofeng; Zhang, Biao; Xu, Mingyu			Ocean Oil Spill Classification with RADARSAT-2 SAR Based on an Optimized Wavelet Neural Network	REMOTE SENSING																Li, Xiaofeng/B-6524-2008	Li, Xiaofeng/0000-0001-7038-5119												2072-4292					AUG	2017	9	8							799	10.3390/rs9080799								WOS:000408605600037						
J	Zhang, MW; Leifer, I; Hu, CM				Zhang, Minwei; Leifer, Ira; Hu, Chuanmin			Challenges in Methane Column Retrievals from AVIRIS-NG Imagery over Spectrally Cluttered Surfaces: A Sensitivity Analysis	REMOTE SENSING																													2072-4292					AUG	2017	9	8							835	10.3390/rs9080835								WOS:000408605600073						
J	Moxley, JH; Bogomolni, A; Hammill, MO; Moore, KMT; Polito, MJ; Sette, L; Sharp, WB; Waring, GT; Gilbert, JR; Halpin, PN; Johnston, DW				Moxley, Jerry H.; Bogomolni, Andrea; Hammill, Mike O.; Moore, Kathleen M. T.; Polito, Michael J.; Sette, Lisa; Sharp, W. Brian; Waring, Gordon T.; Gilbert, James R.; Halpin, Patrick N.; Johnston, David W.			Google Haul Out: Earth Observation Imagery and Digital Aerial Surveys in Coastal Wildlife Management and Abundance Estimation	BIOSCIENCE																													0006-3568	1525-3244				AUG	2017	67	8					760	768		10.1093/biosci/bix059								WOS:000406967600012						
J	Hou, BH; Keeling, J; Li, ZY				Hou, Baohong; Keeling, John; Li, Ziying			Paleovalley-related uranium deposits in Australia and China: A review of geological and exploration models and methods	ORE GEOLOGY REVIEWS																													0169-1368	1872-7360				AUG	2017	88						201	234		10.1016/j.oregeorev.2017.05.005								WOS:000405252200012						
J	Defriez, EJ; Reuman, DC				Defriez, Emma J.; Reuman, Daniel C.			A global geography of synchrony for marine phytoplankton	GLOBAL ECOLOGY AND BIOGEOGRAPHY																													1466-822X	1466-8238				AUG	2017	26	8					867	877		10.1111/geb.12594								WOS:000405190600002						
J	Defriez, EJ; Reuman, DC				Defriez, Emma J.; Reuman, Daniel C.			A global geography of synchrony for terrestrial vegetation	GLOBAL ECOLOGY AND BIOGEOGRAPHY																													1466-822X	1466-8238				AUG	2017	26	8					878	888		10.1111/geb.12595								WOS:000405190600003						
J	McCarthy, MJ; Colna, KE; El-Mezayen, MM; Laureano-Rosario, AE; Mendez-Lazaro, P; Otis, DB; Toro-Farmer, G; Vega-Rodriguez, M; Muller-Karger, FE				McCarthy, Matthew J.; Colna, Kaitlyn E.; El-Mezayen, Mahmoud M.; Laureano-Rosario, Abdiel E.; Mendez-Lazaro, Pablo; Otis, Daniel B.; Toro-Farmer, Gerardo; Vega-Rodriguez, Maria; Muller-Karger, Frank E.			Satellite Remote Sensing for Coastal Management: A Review of Successful Applications	ENVIRONMENTAL MANAGEMENT																	El-Mezayen, Mahmoud M./0000-0001-7587-9740												0364-152X	1432-1009				AUG	2017	60	2					323	339		10.1007/s00267-017-0880-x								WOS:000404922800013	28484828					
J	Kobryn, HT; Beckley, LE; Cramer, V; Newsome, D				Kobryn, Halina T.; Beckley, Lynnath E.; Cramer, Viki; Newsome, David			An assessment of coastal land cover and off-road vehicle tracks adjacent to Ningaloo Marine Park, north-western Australia	OCEAN & COASTAL MANAGEMENT																													0964-5691	1873-524X				AUG 1	2017	145						94	105		10.1016/j.ocecoaman.2017.05.009								WOS:000404303800010						
J	Karnan, C; Jyothibabu, R; Arunpandi, N; Jagadeesan, L; Muraleedharan, KR; Pratihari, AK; Balachandran, KK; Naqvi, SWA				Karnan, C.; Jyothibabu, R.; Arunpandi, N.; Jagadeesan, L.; Muraleedharan, K. R.; Pratihari, A. K.; Balachandran, K. K.; Naqvi, S. W. A.			Discriminating the biophysical impacts of coastal upwelling and mud banks along the southwest coast of India	JOURNAL OF MARINE SYSTEMS																													0924-7963	1879-1573				AUG	2017	172						24	42		10.1016/j.jmarsys.2017.02.012								WOS:000403991200003						
J	Voldsund, A; Aguiar-Gonzalez, B; Gammelsrod, T; Krakstad, JO; Ullgren, J				Voldsund, Aksel; Aguiar-Gonzalez, Borja; Gammelsrod, Tor; Krakstad, Jens-Otto; Ullgren, Jenny			Observations of the East Madagascar Current system: Dynamics and volume transports	JOURNAL OF MARINE RESEARCH																	Aguiar-Gonzalez, Borja/0000-0002-2064-1724												0022-2402	1543-9542				JUL	2017	75	4					531	555										WOS:000413829500002						
J	Prabaharan, S; Lakshumanan, C; Subramani, T				Prabaharan, S.; Lakshumanan, C.; Subramani, T.			Geoscientific study to locate hydrocarbon prospective zones in a part of Cauvery Basin using Remote Sensing and GIS techniques	INDIAN JOURNAL OF GEO-MARINE SCIENCES																													0379-5136	0975-1033				JUL	2017	46	7					1447	1453										WOS:000406894700028						
J	McCann, DL; Bell, PS				McCann, David L.; Bell, Paul S.			Observations and tracking of killer whales (Orcinus orca) with shore-based X-band marine radar at a marine energy test site	MARINE MAMMAL SCIENCE																Bell, Paul/B-5282-2012	McCann, David/0000-0003-4428-700X												0824-0469	1748-7692				JUL	2017	33	3					904	912		10.1111/mms.12395								WOS:000406078400013						
J	Yu, FJ; Sun, WZ; Li, JJ; Zhao, Y; Zhang, YM; Chen, G				Yu, Fangjie; Sun, Wuzi; Li, Jiaojiao; Zhao, Yang; Zhang, Yanmin; Chen, Ge			An improved Otsu method for oil spill detection from SAR images	OCEANOLOGIA																													0078-3234	2300-7370				JUL-SEP	2017	59	3					311	317		10.1016/j.oceano.2017.03.005								WOS:000405241000010						
J	Li, Y; Cui, C; Liu, ZX; Liu, BX; Xu, J; Zhu, XY; Hou, YC				Li, Ying; Cui, Can; Liu, Zexi; Liu, Bingxin; Xu, Jin; Zhu, Xueyuan; Hou, Yongchao			Detection and Monitoring of Oil Spills Using Moderate/High-Resolution Remote Sensing Images	ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY																													0090-4341	1432-0703				JUL	2017	73	1			SI		154	169		10.1007/s00244-016-0358-5								WOS:000405592600015	28695250					
